route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
3,2,75,"HOBOKEN",0,"0510",75
3,2,76,"HOBOKEN",0,"0514",76
3,2,77,"HOBOKEN",0,"0518",77
3,2,78,"HOBOKEN",0,"0522",78
3,2,79,"HOBOKEN",0,"0526",79
3,2,80,"HOBOKEN",0,"0530",80
3,2,81,"HOBOKEN",0,"0534",81
3,2,82,"HOBOKEN",0,"0538",82
3,8,83,"NEW YORK PENN STATION",0,"6238",83
3,4,84,"HOBOKEN",0,"0262",84
3,4,85,"NEW YORK PENN STATION",0,"6210",85
3,4,86,"NEW YORK PENN STATION",0,"6252",86
3,4,87,"NEW YORK PENN STATION",0,"6278",87
3,4,88,"NEW YORK PENN STATION",0,"6280",88
3,4,89,"HOBOKEN",0,"0204",89
3,4,90,"HOBOKEN",0,"0208",90
3,4,91,"HOBOKEN",0,"0212",91
3,4,92,"NEW YORK PENN STATION",0,"6204",92
3,4,93,"NEW YORK PENN STATION",0,"6214",93
3,4,94,"NEW YORK PENN STATION",0,"6202",94
3,4,95,"NEW YORK PENN STATION",0,"6206",95
3,4,96,"NEW YORK PENN STATION",0,"6216",96
3,4,97,"NEW YORK PENN STATION",0,"6226",97
3,4,98,"NEW YORK PENN STATION",0,"6230",98
3,4,99,"NEW YORK PENN STATION",0,"6242",99
3,4,100,"NEW YORK PENN STATION",0,"6248",100
3,4,101,"NEW YORK PENN STATION",0,"6258",101
3,4,102,"NEW YORK PENN STATION",0,"6264",102
3,4,103,"NEW YORK PENN STATION",0,"6270",103
3,4,104,"NEW YORK PENN STATION",0,"6274",104
3,4,105,"NEW YORK PENN STATION",0,"6222",105
3,4,106,"NEW YORK PENN STATION",0,"6234",106
3,4,107,"HOBOKEN",0,"0250",107
3,4,108,"NEW YORK PENN STATION",0,"6200",108
3,4,109,"MSU",1,"6201",109
3,5,110,"MSU",1,"9225",110
3,7,111,"BAY STREET",1,"0509",111
3,5,112,"MSU",1,"9227",112
3,2,113,"BAY STREET",1,"0513",113
3,5,114,"MSU",1,"9229",114
3,2,115,"BAY STREET",1,"0515",115
3,2,116,"BAY STREET",1,"0519",116
3,2,117,"BAY STREET",1,"0523",117
3,2,118,"BAY STREET",1,"0527",118
3,2,119,"BAY STREET",1,"0531",119
3,2,120,"BAY STREET",1,"0535",120
3,2,121,"BAY STREET",1,"0539",121
3,2,122,"BAY STREET",1,"0545",122
3,4,123,"MSU",1,"0211",123
3,4,124,"MSU",1,"6263",124
3,4,125,"MSU",1,"6213",125
3,4,126,"MSU",1,"0267",126
3,4,127,"MSU",1,"0275",127
3,4,128,"MSU",1,"6273",128
3,4,129,"MSU",1,"6279",129
3,4,130,"MSU",1,"6227",130
3,4,131,"MSU",1,"6233",131
3,4,132,"MSU",1,"6219",132
3,4,133,"MSU",1,"6237",133
3,4,134,"MSU",1,"6241",134
3,4,135,"MSU",1,"6245",135
3,4,136,"MSU",1,"6251",136
3,4,137,"MSU",1,"6253",137
3,4,138,"MSU",1,"6283",138
3,4,139,"MSU",1,"6291",139
3,4,140,"MSU",1,"6293",140
3,4,141,"MSU",1,"6295",141
3,4,142,"MSU",1,"6297",142
3,4,143,"MSU",1,"6299",143
3,4,144,"MSU",1,"6231",144
3,4,145,"MSU",1,"6209",145
3,4,146,"MSU",1,"0209",146
3,4,147,"MSU",1,"6215",147
4,9,148,"HBLR TONNELLE",0,"342JC005",148
4,9,149,"HBLR TONNELLE",0,"342JC009",148
4,9,150,"HBLR TONNELLE",0,"342JC001",148
4,9,151,"HBLR TONNELLE",0,"342JC007",148
4,9,152,"HBLR TONNELLE",0,"342JC003",148
4,9,153,"HBLR TONNELLE",0,"342JC005",148
4,9,154,"HBLR TONNELLE",0,"342JC009",148
4,9,155,"HBLR TONNELLE",0,"342JC001",148
4,9,156,"HBLR TONNELLE",0,"342JC007",148
4,9,157,"HBLR TONNELLE",0,"342JC003",148
4,9,158,"HBLR TONNELLE",0,"342JC005",148
4,9,159,"HBLR TONNELLE",0,"342JC009",148
4,9,160,"HBLR TONNELLE",0,"342JC001",148
4,9,161,"HBLR TONNELLE",0,"342JC007",148
4,9,162,"HBLR TONNELLE",0,"342JC003",148
4,9,163,"HBLR TONNELLE",0,"342JC005",148
4,9,164,"HBLR TONNELLE",0,"342JC009",148
4,9,165,"HBLR TONNELLE",0,"342JC001",148
4,9,166,"HBLR TONNELLE",0,"342JC007",148
4,9,167,"HBLR TONNELLE",0,"342JC003",148
4,9,168,"HBLR TONNELLE",0,"342JC005",148
4,9,169,"HBLR TONNELLE",0,"342JC009",148
4,9,170,"HBLR TONNELLE",0,"342JC001",148
4,9,171,"HBLR TONNELLE",0,"342JC007",148
4,9,172,"HBLR TONNELLE",0,"342JC003",148
4,9,173,"HBLR TONNELLE",0,"342JC005",148
4,9,174,"HBLR TONNELLE",0,"342JC009",148
4,9,175,"HBLR TONNELLE",0,"342JC001",148
4,9,176,"HBLR TONNELLE",0,"342JC007",148
4,9,177,"HBLR TONNELLE",0,"342JC003",148
4,9,178,"HBLR TONNELLE",0,"342JC005",148
4,9,179,"HBLR TONNELLE",0,"342JC009",148
4,9,180,"HBLR TONNELLE",0,"342JC001",148
4,9,181,"HBLR TONNELLE",0,"342JC007",148
4,9,182,"HBLR TONNELLE",0,"342JC003",148
4,9,183,"HBLR TONNELLE",0,"342JC005",148
4,9,184,"HBLR TONNELLE",0,"342JC009",148
4,9,185,"HBLR TONNELLE",0,"342JC001",148
4,9,186,"HBLR TONNELLE",0,"342JC007",148
4,9,187,"HBLR TONNELLE",0,"342JC003",148
4,9,188,"HBLR TONNELLE",0,"342JC005",148
4,9,189,"HBLR TONNELLE",0,"342JC009",148
4,9,190,"HBLR TONNELLE",0,"342JC001",148
4,9,191,"HBLR TONNELLE",0,"342JC007",148
4,9,192,"HBLR TONNELLE",0,"342JC003",148
4,9,193,"HBLR TONNELLE",0,"342JC005",148
4,9,194,"HBLR TONNELLE",0,"342JC009",148
4,9,195,"HBLR TONNELLE",0,"342JC001",148
4,9,196,"HBLR TONNELLE",0,"342JC007",148
4,9,197,"HBLR TONNELLE",0,"342JC003",148
4,9,198,"HBLR TONNELLE",0,"342JC005",148
4,9,199,"HBLR TONNELLE",0,"342JC009",148
4,9,200,"HBLR TONNELLE",0,"342JC001",148
4,9,201,"HBLR TONNELLE",0,"342JC007",148
4,9,202,"HBLR TONNELLE",0,"342JC003",148
4,9,203,"HBLR TONNELLE",0,"342JC005",148
4,9,204,"HBLR TONNELLE",0,"342JC001",148
4,9,205,"HBLR TONNELLE",0,"342JC003",149
4,9,206,"HBLR HOBOKEN",0,"342JC002",150
4,9,207,"HBLR HOBOKEN",0,"342JC004",150
4,9,208,"HBLR HOBOKEN",0,"342JC008",150
4,9,209,"HBLR HOBOKEN",0,"342JC006",151
4,9,210,"HBLR HOBOKEN",0,"342JC002",151
4,9,211,"HBLR HOBOKEN",0,"342JC004",151
4,9,212,"HBLR HOBOKEN",0,"342JC008",151
4,9,213,"HBLR HOBOKEN",0,"342JC006",151
4,9,214,"HBLR HOBOKEN",0,"342JC002",151
4,9,215,"HBLR HOBOKEN",0,"342JC004",151
4,9,216,"HBLR HOBOKEN",0,"342JC008",151
4,9,217,"HBLR HOBOKEN",0,"342JC006",151
4,9,218,"HBLR HOBOKEN",0,"342JC002",151
4,9,219,"HBLR HOBOKEN",0,"342JC004",151
4,9,220,"HBLR HOBOKEN",0,"342JC008",151
4,9,221,"HBLR HOBOKEN",0,"342JC006",151
4,9,222,"HBLR HOBOKEN",0,"342JC002",151
4,9,223,"HBLR HOBOKEN",0,"342JC004",151
4,9,224,"HBLR HOBOKEN",0,"342JC008",151
4,9,225,"HBLR HOBOKEN",0,"342JC006",151
4,9,226,"HBLR HOBOKEN",0,"342JC002",151
4,9,227,"HBLR HOBOKEN",0,"342JC004",151
4,9,228,"HBLR HOBOKEN",0,"342JC008",151
4,9,229,"HBLR HOBOKEN",0,"342JC006",151
4,9,230,"HBLR HOBOKEN",0,"342JC002",151
4,9,231,"HBLR HOBOKEN",0,"342JC004",151
4,9,232,"HBLR HOBOKEN",0,"342JC008",151
4,9,233,"HBLR HOBOKEN",0,"342JC006",151
4,9,234,"HBLR HOBOKEN",0,"342JC002",151
4,9,235,"HBLR HOBOKEN",0,"342JC004",151
4,9,236,"HBLR HOBOKEN",0,"342JC008",151
4,9,237,"HBLR HOBOKEN",0,"342JC006",151
4,9,238,"HBLR HOBOKEN",0,"342JC002",151
4,9,239,"HBLR HOBOKEN",0,"342JC004",151
4,9,240,"HBLR HOBOKEN",0,"342JC008",151
4,9,241,"HBLR HOBOKEN",0,"342JC006",151
4,9,242,"HBLR HOBOKEN",0,"342JC002",151
4,9,243,"HBLR HOBOKEN",0,"342JC004",151
4,9,244,"HBLR HOBOKEN",0,"342JC008",151
4,9,245,"HBLR HOBOKEN",0,"342JC006",151
4,9,246,"HBLR HOBOKEN",0,"342JC002",151
4,9,247,"HBLR HOBOKEN",0,"342JC004",151
4,9,248,"HBLR HOBOKEN",0,"342JC008",151
4,9,249,"HBLR HOBOKEN",0,"342JC006",151
4,9,250,"HBLR HOBOKEN",0,"342JC002",151
4,9,251,"HBLR HOBOKEN",0,"342JC004",151
4,9,252,"HBLR HOBOKEN",0,"342JC008",151
4,9,253,"HBLR HOBOKEN",0,"342JC006",151
4,9,254,"HBLR HOBOKEN",0,"342JC002",151
4,9,255,"HBLR HOBOKEN",0,"342JC004",151
4,9,256,"HBLR HOBOKEN",0,"342JC008",151
4,9,257,"HBLR HOBOKEN",0,"342JC006",151
4,9,258,"HBLR HOBOKEN",0,"342JC002",151
4,9,259,"HBLR HOBOKEN",0,"342JC004",151
4,9,260,"HBLR HOBOKEN",0,"342JC008",151
4,9,261,"HBLR HOBOKEN",0,"342JC006",151
4,9,262,"HBLR HOBOKEN",0,"342JC002",151
4,9,263,"HBLR HOBOKEN",0,"342JC004",151
4,9,264,"HBLR HOBOKEN",0,"342JC006",151
4,9,265,"HBLR HOBOKEN",0,"342JC002",151
4,9,266,"HBLR WEST SIDE",1,"342JC001",152
4,9,267,"HBLR WEST SIDE",1,"342JC007",152
4,9,268,"HBLR WEST SIDE",1,"342JC003",152
4,9,269,"HBLR WEST SIDE",1,"342JC005",152
4,9,270,"HBLR WEST SIDE",1,"342JC009",152
4,9,271,"HBLR WEST SIDE",1,"342JC001",152
4,9,272,"HBLR WEST SIDE",1,"342JC007",152
4,9,273,"HBLR WEST SIDE",1,"342JC003",152
4,9,274,"HBLR WEST SIDE",1,"342JC005",152
4,9,275,"HBLR WEST SIDE",1,"342JC009",152
4,9,276,"HBLR WEST SIDE",1,"342JC001",152
4,9,277,"HBLR WEST SIDE",1,"342JC007",152
4,9,278,"HBLR WEST SIDE",1,"342JC003",152
4,9,279,"HBLR WEST SIDE",1,"342JC005",152
4,9,280,"HBLR WEST SIDE",1,"342JC009",152
4,9,281,"HBLR WEST SIDE",1,"342JC001",152
4,9,282,"HBLR WEST SIDE",1,"342JC007",152
4,9,283,"HBLR WEST SIDE",1,"342JC003",152
4,9,284,"HBLR WEST SIDE",1,"342JC005",152
4,9,285,"HBLR WEST SIDE",1,"342JC009",152
4,9,286,"HBLR WEST SIDE",1,"342JC001",152
4,9,287,"HBLR WEST SIDE",1,"342JC007",152
4,9,288,"HBLR WEST SIDE",1,"342JC003",152
4,9,289,"HBLR WEST SIDE",1,"342JC005",152
4,9,290,"HBLR WEST SIDE",1,"342JC009",152
4,9,291,"HBLR WEST SIDE",1,"342JC001",152
4,9,292,"HBLR WEST SIDE",1,"342JC007",152
4,9,293,"HBLR WEST SIDE",1,"342JC003",152
4,9,294,"HBLR WEST SIDE",1,"342JC005",152
4,9,295,"HBLR WEST SIDE",1,"342JC009",152
4,9,296,"HBLR WEST SIDE",1,"342JC001",152
4,9,297,"HBLR WEST SIDE",1,"342JC007",152
4,9,298,"HBLR WEST SIDE",1,"342JC003",152
4,9,299,"HBLR WEST SIDE",1,"342JC005",152
4,9,300,"HBLR WEST SIDE",1,"342JC009",152
4,9,301,"HBLR WEST SIDE",1,"342JC001",152
4,9,302,"HBLR WEST SIDE",1,"342JC007",152
4,9,303,"HBLR WEST SIDE",1,"342JC003",152
4,9,304,"HBLR WEST SIDE",1,"342JC005",152
4,9,305,"HBLR WEST SIDE",1,"342JC009",152
4,9,306,"HBLR WEST SIDE",1,"342JC001",152
4,9,307,"HBLR WEST SIDE",1,"342JC007",152
4,9,308,"HBLR WEST SIDE",1,"342JC003",152
4,9,309,"HBLR WEST SIDE",1,"342JC005",152
4,9,310,"HBLR WEST SIDE",1,"342JC009",152
4,9,311,"HBLR WEST SIDE",1,"342JC001",152
4,9,312,"HBLR WEST SIDE",1,"342JC007",152
4,9,313,"HBLR WEST SIDE",1,"342JC003",152
4,9,314,"HBLR WEST SIDE",1,"342JC005",152
4,9,315,"HBLR WEST SIDE",1,"342JC009",152
4,9,316,"HBLR WEST SIDE",1,"342JC001",152
4,9,317,"HBLR WEST SIDE",1,"342JC007",152
4,9,318,"HBLR WEST SIDE",1,"342JC003",152
4,9,319,"HBLR WEST SIDE",1,"342JC005",152
4,9,320,"HBLR WEST SIDE",1,"342JC009",152
4,9,321,"HBLR WEST SIDE",1,"342JC001",152
4,9,322,"HBLR WEST SIDE",1,"342JC007",152
4,9,323,"HBLR WEST SIDE",1,"342JC003",152
4,9,324,"HBLR WEST SIDE",1,"342JC005",152
4,9,325,"HBLR WEST SIDE",1,"342JC001",152
4,9,326,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,9,327,"HBLR BAYONNE 8TH ST",1,"342JC004",153
4,9,328,"HBLR BAYONNE 8TH ST",1,"342JC008",153
4,9,329,"HBLR BAYONNE 8TH ST",1,"342JC006",153
4,9,330,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,9,331,"HBLR BAYONNE 8TH ST",1,"342JC004",153
4,9,332,"HBLR BAYONNE 8TH ST",1,"342JC008",153
4,9,333,"HBLR BAYONNE 8TH ST",1,"342JC006",153
4,9,334,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,9,335,"HBLR BAYONNE 8TH ST",1,"342JC004",153
4,9,336,"HBLR BAYONNE 8TH ST",1,"342JC008",153
4,9,337,"HBLR BAYONNE 8TH ST",1,"342JC006",153
4,9,338,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,9,339,"HBLR BAYONNE 8TH ST",1,"342JC004",153
4,9,340,"HBLR BAYONNE 8TH ST",1,"342JC008",153
4,9,341,"HBLR BAYONNE 8TH ST",1,"342JC006",153
4,9,342,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,9,343,"HBLR BAYONNE 8TH ST",1,"342JC004",153
4,9,344,"HBLR BAYONNE 8TH ST",1,"342JC008",153
4,9,345,"HBLR BAYONNE 8TH ST",1,"342JC006",153
4,9,346,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,9,347,"HBLR BAYONNE 8TH ST",1,"342JC004",153
4,9,348,"HBLR BAYONNE 8TH ST",1,"342JC008",153
4,9,349,"HBLR BAYONNE 8TH ST",1,"342JC006",153
4,9,350,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,9,351,"HBLR BAYONNE 8TH ST",1,"342JC004",153
4,9,352,"HBLR BAYONNE 8TH ST",1,"342JC008",153
4,9,353,"HBLR BAYONNE 8TH ST",1,"342JC006",153
4,9,354,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,9,355,"HBLR BAYONNE 8TH ST",1,"342JC004",153
4,9,356,"HBLR BAYONNE 8TH ST",1,"342JC008",153
4,9,357,"HBLR BAYONNE 8TH ST",1,"342JC006",153
4,9,358,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,9,359,"HBLR BAYONNE 8TH ST",1,"342JC004",153
4,9,360,"HBLR BAYONNE 8TH ST",1,"342JC008",153
4,9,361,"HBLR BAYONNE 8TH ST",1,"342JC006",153
4,9,362,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,9,363,"HBLR BAYONNE 8TH ST",1,"342JC004",153
4,9,364,"HBLR BAYONNE 8TH ST",1,"342JC008",153
4,9,365,"HBLR BAYONNE 8TH ST",1,"342JC006",153
4,9,366,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,9,367,"HBLR BAYONNE 8TH ST",1,"342JC004",153
4,9,368,"HBLR BAYONNE 8TH ST",1,"342JC008",153
4,9,369,"HBLR BAYONNE 8TH ST",1,"342JC006",153
4,9,370,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,9,371,"HBLR BAYONNE 8TH ST",1,"342JC004",153
4,9,372,"HBLR BAYONNE 8TH ST",1,"342JC008",153
4,9,373,"HBLR BAYONNE 8TH ST",1,"342JC006",153
4,9,374,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,9,375,"HBLR BAYONNE 8TH ST",1,"342JC004",153
4,9,376,"HBLR BAYONNE 8TH ST",1,"342JC008",153
4,9,377,"HBLR BAYONNE 8TH ST",1,"342JC006",153
4,9,378,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,9,379,"HBLR BAYONNE 8TH ST",1,"342JC004",153
4,9,380,"HBLR BAYONNE 8TH ST",1,"342JC008",153
4,9,381,"HBLR BAYONNE 8TH ST",1,"342JC006",153
4,9,382,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,9,383,"HBLR BAYONNE 8TH ST",1,"342JC004",153
4,9,384,"HBLR BAYONNE 8TH ST",1,"342JC006",153
4,9,385,"HBLR BAYONNE 8TH ST",1,"342JC002",153
4,10,386,"HBLR TONNELLE",0,"342JC005",154
4,10,387,"HBLR TONNELLE",0,"342JC009",154
4,10,388,"HBLR TONNELLE",0,"342JC001",154
4,10,389,"HBLR TONNELLE",0,"342JC007",154
4,10,390,"HBLR TONNELLE",0,"342JC003",154
4,10,391,"HBLR TONNELLE",0,"342JC005",154
4,10,392,"HBLR TONNELLE",0,"342JC009",154
4,10,393,"HBLR TONNELLE",0,"342JC001",154
4,10,394,"HBLR TONNELLE",0,"342JC007",154
4,10,395,"HBLR TONNELLE",0,"342JC003",154
4,10,396,"HBLR TONNELLE",0,"342JC005",154
4,10,397,"HBLR TONNELLE",0,"342JC009",154
4,10,398,"HBLR TONNELLE",0,"342JC001",154
4,10,399,"HBLR TONNELLE",0,"342JC007",154
4,10,400,"HBLR TONNELLE",0,"342JC003",154
4,10,401,"HBLR TONNELLE",0,"342JC005",154
4,10,402,"HBLR TONNELLE",0,"342JC009",154
4,10,403,"HBLR TONNELLE",0,"342JC001",154
4,10,404,"HBLR TONNELLE",0,"342JC007",154
4,10,405,"HBLR TONNELLE",0,"342JC003",154
4,10,406,"HBLR TONNELLE",0,"342JC005",154
4,10,407,"HBLR TONNELLE",0,"342JC009",154
4,10,408,"HBLR TONNELLE",0,"342JC001",154
4,10,409,"HBLR TONNELLE",0,"342JC007",154
4,10,410,"HBLR TONNELLE",0,"342JC003",154
4,10,411,"HBLR TONNELLE",0,"342JC005",154
4,10,412,"HBLR TONNELLE",0,"342JC009",154
4,10,413,"HBLR TONNELLE",0,"342JC001",154
4,10,414,"HBLR TONNELLE",0,"342JC007",154
4,10,415,"HBLR TONNELLE",0,"342JC003",154
4,10,416,"HBLR TONNELLE",0,"342JC005",154
4,10,417,"HBLR TONNELLE",0,"342JC009",154
4,10,418,"HBLR TONNELLE",0,"342JC001",154
4,10,419,"HBLR TONNELLE",0,"342JC007",154
4,10,420,"HBLR TONNELLE",0,"342JC003",154
4,10,421,"HBLR TONNELLE",0,"342JC005",154
4,10,422,"HBLR TONNELLE",0,"342JC009",154
4,10,423,"HBLR TONNELLE",0,"342JC001",154
4,10,424,"HBLR TONNELLE",0,"342JC007",154
4,10,425,"HBLR TONNELLE",0,"342JC003",154
4,10,426,"HBLR TONNELLE",0,"342JC005",154
4,10,427,"HBLR TONNELLE",0,"342JC009",154
4,10,428,"HBLR TONNELLE",0,"342JC001",154
4,10,429,"HBLR TONNELLE",0,"342JC007",154
4,10,430,"HBLR TONNELLE",0,"342JC003",154
4,10,431,"HBLR TONNELLE",0,"342JC005",154
4,10,432,"HBLR TONNELLE",0,"342JC009",154
4,10,433,"HBLR TONNELLE",0,"342JC001",154
4,10,434,"HBLR TONNELLE",0,"342JC007",154
4,10,435,"HBLR TONNELLE",0,"342JC003",154
4,10,436,"HBLR TONNELLE",0,"342JC005",154
4,10,437,"HBLR TONNELLE",0,"342JC009",154
4,10,438,"HBLR TONNELLE",0,"342JC001",154
4,10,439,"HBLR TONNELLE",0,"342JC007",154
4,10,440,"HBLR TONNELLE",0,"342JC003",154
4,10,441,"HBLR TONNELLE",0,"342JC005",154
4,10,442,"HBLR TONNELLE",0,"342JC001",154
4,10,443,"HBLR TONNELLE",0,"342JC003",155
4,10,444,"HBLR HOBOKEN",0,"342JC002",156
4,10,445,"HBLR HOBOKEN",0,"342JC004",156
4,10,446,"HBLR HOBOKEN",0,"342JC008",156
4,10,447,"HBLR HOBOKEN",0,"342JC006",157
4,10,448,"HBLR HOBOKEN",0,"342JC002",157
4,10,449,"HBLR HOBOKEN",0,"342JC004",157
4,10,450,"HBLR HOBOKEN",0,"342JC008",157
4,10,451,"HBLR HOBOKEN",0,"342JC006",157
4,10,452,"HBLR HOBOKEN",0,"342JC002",157
4,10,453,"HBLR HOBOKEN",0,"342JC004",157
4,10,454,"HBLR HOBOKEN",0,"342JC008",157
4,10,455,"HBLR HOBOKEN",0,"342JC006",157
4,10,456,"HBLR HOBOKEN",0,"342JC002",157
4,10,457,"HBLR HOBOKEN",0,"342JC004",157
4,10,458,"HBLR HOBOKEN",0,"342JC008",157
4,10,459,"HBLR HOBOKEN",0,"342JC006",157
4,10,460,"HBLR HOBOKEN",0,"342JC002",157
4,10,461,"HBLR HOBOKEN",0,"342JC004",157
4,10,462,"HBLR HOBOKEN",0,"342JC008",157
4,10,463,"HBLR HOBOKEN",0,"342JC006",157
4,10,464,"HBLR HOBOKEN",0,"342JC002",157
4,10,465,"HBLR HOBOKEN",0,"342JC004",157
4,10,466,"HBLR HOBOKEN",0,"342JC008",157
4,10,467,"HBLR HOBOKEN",0,"342JC006",157
4,10,468,"HBLR HOBOKEN",0,"342JC002",157
4,10,469,"HBLR HOBOKEN",0,"342JC004",157
4,10,470,"HBLR HOBOKEN",0,"342JC008",157
4,10,471,"HBLR HOBOKEN",0,"342JC006",157
4,10,472,"HBLR HOBOKEN",0,"342JC002",157
4,10,473,"HBLR HOBOKEN",0,"342JC004",157
4,10,474,"HBLR HOBOKEN",0,"342JC008",157
4,10,475,"HBLR HOBOKEN",0,"342JC006",157
4,10,476,"HBLR HOBOKEN",0,"342JC002",157
4,10,477,"HBLR HOBOKEN",0,"342JC004",157
4,10,478,"HBLR HOBOKEN",0,"342JC008",157
4,10,479,"HBLR HOBOKEN",0,"342JC006",157
4,10,480,"HBLR HOBOKEN",0,"342JC002",157
4,10,481,"HBLR HOBOKEN",0,"342JC004",157
4,10,482,"HBLR HOBOKEN",0,"342JC008",157
4,10,483,"HBLR HOBOKEN",0,"342JC006",157
4,10,484,"HBLR HOBOKEN",0,"342JC002",157
4,10,485,"HBLR HOBOKEN",0,"342JC004",157
4,10,486,"HBLR HOBOKEN",0,"342JC008",157
4,10,487,"HBLR HOBOKEN",0,"342JC006",157
4,10,488,"HBLR HOBOKEN",0,"342JC002",157
4,10,489,"HBLR HOBOKEN",0,"342JC004",157
4,10,490,"HBLR HOBOKEN",0,"342JC008",157
4,10,491,"HBLR HOBOKEN",0,"342JC006",157
4,10,492,"HBLR HOBOKEN",0,"342JC002",157
4,10,493,"HBLR HOBOKEN",0,"342JC004",157
4,10,494,"HBLR HOBOKEN",0,"342JC008",157
4,10,495,"HBLR HOBOKEN",0,"342JC006",157
4,10,496,"HBLR HOBOKEN",0,"342JC002",157
4,10,497,"HBLR HOBOKEN",0,"342JC004",157
4,10,498,"HBLR HOBOKEN",0,"342JC008",157
4,10,499,"HBLR HOBOKEN",0,"342JC006",157
4,10,500,"HBLR HOBOKEN",0,"342JC002",157
4,10,501,"HBLR HOBOKEN",0,"342JC004",157
4,10,502,"HBLR HOBOKEN",0,"342JC006",157
4,10,503,"HBLR HOBOKEN",0,"342JC002",157
4,10,504,"HBLR WEST SIDE",1,"342JC001",158
4,10,505,"HBLR WEST SIDE",1,"342JC007",158
4,10,506,"HBLR WEST SIDE",1,"342JC003",158
4,10,507,"HBLR WEST SIDE",1,"342JC005",158
4,10,508,"HBLR WEST SIDE",1,"342JC009",158
4,10,509,"HBLR WEST SIDE",1,"342JC001",158
4,10,510,"HBLR WEST SIDE",1,"342JC007",158
4,10,511,"HBLR WEST SIDE",1,"342JC003",158
4,10,512,"HBLR WEST SIDE",1,"342JC005",158
4,10,513,"HBLR WEST SIDE",1,"342JC009",158
4,10,514,"HBLR WEST SIDE",1,"342JC001",158
4,10,515,"HBLR WEST SIDE",1,"342JC007",158
4,10,516,"HBLR WEST SIDE",1,"342JC003",158
4,10,517,"HBLR WEST SIDE",1,"342JC005",158
4,10,518,"HBLR WEST SIDE",1,"342JC009",158
4,10,519,"HBLR WEST SIDE",1,"342JC001",158
4,10,520,"HBLR WEST SIDE",1,"342JC007",158
4,10,521,"HBLR WEST SIDE",1,"342JC003",158
4,10,522,"HBLR WEST SIDE",1,"342JC005",158
4,10,523,"HBLR WEST SIDE",1,"342JC009",158
4,10,524,"HBLR WEST SIDE",1,"342JC001",158
4,10,525,"HBLR WEST SIDE",1,"342JC007",158
4,10,526,"HBLR WEST SIDE",1,"342JC003",158
4,10,527,"HBLR WEST SIDE",1,"342JC005",158
4,10,528,"HBLR WEST SIDE",1,"342JC009",158
4,10,529,"HBLR WEST SIDE",1,"342JC001",158
4,10,530,"HBLR WEST SIDE",1,"342JC007",158
4,10,531,"HBLR WEST SIDE",1,"342JC003",158
4,10,532,"HBLR WEST SIDE",1,"342JC005",158
4,10,533,"HBLR WEST SIDE",1,"342JC009",158
4,10,534,"HBLR WEST SIDE",1,"342JC001",158
4,10,535,"HBLR WEST SIDE",1,"342JC007",158
4,10,536,"HBLR WEST SIDE",1,"342JC003",158
4,10,537,"HBLR WEST SIDE",1,"342JC005",158
4,10,538,"HBLR WEST SIDE",1,"342JC009",158
4,10,539,"HBLR WEST SIDE",1,"342JC001",158
4,10,540,"HBLR WEST SIDE",1,"342JC007",158
4,10,541,"HBLR WEST SIDE",1,"342JC003",158
4,10,542,"HBLR WEST SIDE",1,"342JC005",158
4,10,543,"HBLR WEST SIDE",1,"342JC009",158
4,10,544,"HBLR WEST SIDE",1,"342JC001",158
4,10,545,"HBLR WEST SIDE",1,"342JC007",158
4,10,546,"HBLR WEST SIDE",1,"342JC003",158
4,10,547,"HBLR WEST SIDE",1,"342JC005",158
4,10,548,"HBLR WEST SIDE",1,"342JC009",158
4,10,549,"HBLR WEST SIDE",1,"342JC001",158
4,10,550,"HBLR WEST SIDE",1,"342JC007",158
4,10,551,"HBLR WEST SIDE",1,"342JC003",158
4,10,552,"HBLR WEST SIDE",1,"342JC005",158
4,10,553,"HBLR WEST SIDE",1,"342JC009",158
4,10,554,"HBLR WEST SIDE",1,"342JC001",158
4,10,555,"HBLR WEST SIDE",1,"342JC007",158
4,10,556,"HBLR WEST SIDE",1,"342JC003",158
4,10,557,"HBLR WEST SIDE",1,"342JC005",158
4,10,558,"HBLR WEST SIDE",1,"342JC009",158
4,10,559,"HBLR WEST SIDE",1,"342JC001",158
4,10,560,"HBLR WEST SIDE",1,"342JC007",158
4,10,561,"HBLR WEST SIDE",1,"342JC003",158
4,10,562,"HBLR WEST SIDE",1,"342JC005",158
4,10,563,"HBLR WEST SIDE",1,"342JC001",158
4,10,564,"HBLR BAYONNE 8TH ST",1,"342JC002",159
